type,strike,spot,t_days,bid,ask,last,yahoo_iv,bar_iv,bar_delta
call,219.0,206.71,150,18.3,18.5,18.2,0.44360907958984375,,
call,220.0,206.71,150,17.85,18.05,18.05,0.44196114685058596,,
call,221.0,206.71,150,17.5,17.7,17.0,0.44208321594238287,,
call,222.0,206.71,150,17.05,17.35,17.0,0.44208321594238287,,
call,223.0,206.71,150,16.65,17.0,16.05,0.44196114685058596,,
call,224.0,206.71,150,16.3,16.55,15.95,0.4398249377441406,,
call,225.0,206.71,150,16.0,16.25,15.55,0.4404658004760742,,
call,226.0,206.71,150,15.6,15.95,15.45,0.44098459411621094,,
call,227.0,206.71,150,15.3,15.55,15.0,0.43945873046875,,
call,228.0,206.71,150,14.95,15.1,14.55,0.4368952795410156,,
call,230.0,206.71,150,14.25,14.45,14.4,0.4361628649902344,,
call,235.0,206.71,150,12.65,12.9,12.3,0.43399613861083985,,
call,240.0,206.71,150,11.2,11.45,11.15,0.43115803222656257,,
call,245.0,206.71,150,9.95,10.15,10.0,0.4288082022094727,,
call,250.0,206.71,150,8.8,9.0,8.96,0.4271297521972657,,
call,255.0,206.71,150,7.75,7.95,7.8,0.4252376812744141,,
call,260.0,206.71,150,6.85,7.05,6.65,0.42447474945068364,,
call,265.0,206.71,150,6.0,6.2,6.05,0.4226742303466796,,
call,270.0,206.71,150,5.3,5.5,5.22,0.4226131958007812,,
call,275.0,206.71,150,4.7,4.85,4.57,0.4218197467041016,,
call,280.0,206.71,150,4.1,4.3,4.06,0.42200285034179685,,
call,285.0,206.71,150,3.6,3.8,3.98,0.42188078125,,
call,290.0,206.71,150,3.2,3.35,3.24,0.4215756085205078,,
call,295.0,206.71,150,2.86,2.93,2.81,0.4205380212402344,,
call,300.0,206.71,150,2.55,2.61,2.46,0.42163664306640625,,
call,305.0,206.71,150,2.23,2.33,2.29,0.4229183685302734,,
call,310.0,206.71,150,2.01,2.11,2.03,0.4255428540039063,,
call,315.0,206.71,150,1.8,1.88,1.84,0.4265194067382813,,
call,320.0,206.71,150,1.62,1.71,1.64,0.4293269958496094,,
call,325.0,206.71,150,1.43,1.53,1.5,0.43054768676757815,,
call,330.0,206.71,150,1.34,1.38,1.34,0.4325007922363281,,
call,335.0,206.71,150,1.17,1.26,1.3,0.43530838134765626,,
call,340.0,206.71,150,1.07,1.16,1.15,0.43860424682617194,,
call,345.0,206.71,150,0.98,1.05,1.31,0.44043528320312497,,
call,350.0,206.71,150,0.91,0.96,0.94,0.44287666503906253,,
call,355.0,206.71,150,0.82,0.89,1.01,0.446294599609375,,
call,360.0,206.71,150,0.77,0.82,0.8,0.44922425781249997,,
call,365.0,206.71,150,0.7,0.78,0.84,0.454107021484375,,
call,370.0,206.71,150,0.66,0.71,0.74,0.4558159887695313,,
call,375.0,206.71,150,0.6,0.66,0.88,0.45898978515625005,,
call,380.0,206.71,150,0.56,0.62,0.73,0.4626518579101563,,
call,385.0,206.71,150,0.53,0.58,0.57,0.46582565429687506,,
call,390.0,206.71,150,0.49,0.54,0.5,0.4687553125,,
call,400.0,206.71,150,0.43,0.48,0.56,0.47559118164062497,,
call,410.0,206.71,150,0.38,0.43,0.42,0.4826711889648438,,
call,420.0,206.71,150,0.36,0.4,0.36,0.49170430175781255,,
call,430.0,206.71,150,0.24,0.38,0.35,0.5014698291015626,,
call,440.0,206.71,150,0.21,0.35,0.29,0.5090381127929688,,
call,450.0,206.71,150,0.24,0.31,0.29,0.50586431640625,,
call,455.0,206.71,150,0.25,0.29,0.25,0.5107470800781251,,
call,460.0,206.71,150,0.16,0.28,0.24,0.5043994873046875,,
call,470.0,206.71,150,812.7,828.8,810.3,0.0,,
call,480.0,206.71,150,806.0,821.4,813.2,0.0,,
call,490.0,206.71,150,797.9,814.05,806.28,0.0,,
call,500.0,206.71,150,790.85,805.9,797.0,0.0,,
call,510.0,206.71,150,784.0,799.45,793.7,0.0,,
call,520.0,206.71,150,776.0,792.25,726.86,0.0,,
call,530.0,206.71,150,768.45,785.05,692.05,0.0,,
call,540.0,206.71,150,761.85,777.95,762.35,0.0,,
call,550.0,206.71,150,754.8,770.9,749.95,0.0,,
call,560.0,206.71,150,748.0,763.95,755.0,0.0,,
call,570.0,206.71,150,740.0,757.0,739.64,0.0,,
call,580.0,206.71,150,734.2,749.25,727.94,0.0,,
call,590.0,206.71,150,727.15,743.3,670.0,0.0,,
call,600.0,206.71,150,720.35,736.5,710.0,0.0,,
call,610.0,206.71,150,714.0,729.4,718.0,0.0,,
call,620.0,206.71,150,707.25,722.65,712.57,0.0,,
call,630.0,206.71,150,700.4,716.55,709.5,0.0,,
call,640.0,206.71,150,693.8,709.55,692.3,0.0,,
call,650.0,206.71,150,687.3,703.45,696.13,0.0,,
call,660.0,206.71,150,681.1,696.15,675.89,0.0,,
call,670.0,206.71,150,674.45,690.6,680.0,0.0,,
call,680.0,206.71,150,668.0,684.25,684.02,0.0,,
call,690.0,206.71,150,661.85,677.55,671.94,0.0,,
call,700.0,206.71,150,656.2,670.7,650.41,0.0,,
call,710.0,206.71,150,650.3,664.4,658.0,0.0,,
call,720.0,206.71,150,644.15,658.55,595.96,0.0,,
call,730.0,206.71,150,638.05,653.25,538.35,0.0,,
call,740.0,206.71,150,632.05,646.2,627.2,0.0,,
call,750.0,206.71,150,626.1,641.0,638.0,0.0,,
call,760.0,206.71,150,620.05,634.65,631.55,0.0,,
call,770.0,206.71,150,614.3,628.25,621.53,0.0,,
call,780.0,206.71,150,607.25,623.1,602.47,0.0,,
call,790.0,206.71,150,602.75,616.9,596.47,0.0,,
call,800.0,206.71,150,597.05,611.2,591.15,0.0,,
call,810.0,206.71,150,591.45,605.75,582.67,0.0,,
call,820.0,206.71,150,585.85,600.25,582.1,0.0,,
call,830.0,206.71,150,580.4,594.75,572.66,0.0,,
call,840.0,206.71,150,574.9,589.65,584.48,0.0,,
call,850.0,206.71,150,569.5,583.65,572.0,0.0,,
call,860.0,206.71,150,564.0,578.05,573.0,0.0,,
call,870.0,206.71,150,558.75,572.6,563.49,0.0,,
call,880.0,206.71,150,553.35,567.65,557.0,0.0,,
call,890.0,206.71,150,548.15,562.2,553.4,0.0,,
call,900.0,206.71,150,543.05,557.1,548.77,0.0,,
call,910.0,206.71,150,537.8,551.8,529.62,0.0,,
call,920.0,206.71,150,533.05,546.5,525.15,0.0,,
call,930.0,206.71,150,527.95,541.85,529.6,0.0,,
call,940.0,206.71,150,523.0,536.65,534.68,0.0,,
call,950.0,206.71,150,517.95,531.8,520.0,0.0,,
call,960.0,206.71,150,513.0,526.9,505.85,0.0,,
call,970.0,206.71,150,508.2,521.95,500.86,0.0,,
call,980.0,206.71,150,503.7,517.15,496.14,0.0,,
call,990.0,206.71,150,498.8,511.85,494.62,0.0,,
call,1000.0,206.71,150,499.0,506.4,500.0,0.0,,
call,1010.0,206.71,150,489.35,503.3,483.7,0.0,,
call,1020.0,206.71,150,484.95,498.5,484.0,0.0,,
call,1030.0,206.71,150,483.7,490.4,477.0,0.0,,
call,1040.0,206.71,150,479.1,485.8,483.88,0.0,,
call,1050.0,206.71,150,474.5,481.9,475.32,0.0,,
call,1060.0,206.71,150,470.3,476.95,466.0,0.0,,
call,1070.0,206.71,150,465.8,472.5,473.53,0.0,,
call,1080.0,206.71,150,461.45,468.2,464.85,0.0,,
call,1090.0,206.71,150,457.1,463.85,460.46,0.0,,
call,1100.0,206.71,150,453.45,459.2,458.14,0.0,,
call,1110.0,206.71,150,449.0,455.45,453.9,0.0,,
call,1120.0,206.71,150,444.55,451.2,447.72,0.0,,
call,1130.0,206.71,150,440.25,447.15,440.0,0.0,,
call,1140.0,206.71,150,436.25,443.0,436.75,0.0,,
call,1150.0,206.71,150,432.7,438.45,436.0,0.0,,
call,1160.0,206.71,150,428.1,434.9,430.45,0.0,,
call,1170.0,206.71,150,424.1,428.0,428.05,0.0,,
call,1180.0,206.71,150,420.15,427.1,414.38,0.0,,
call,1190.0,206.71,150,416.25,423.1,424.72,0.0,,
call,1200.0,206.71,150,412.55,419.0,415.92,0.0,,
call,1210.0,206.71,150,408.7,415.5,413.47,0.0,,
call,1220.0,206.71,150,404.85,411.7,411.05,0.0,,
call,1230.0,206.71,150,399.55,409.15,394.52,0.0,,
call,1240.0,206.71,150,397.3,404.3,405.0,0.0,,
call,1250.0,206.71,150,394.25,400.05,398.05,0.0,,
call,1260.0,206.71,150,389.95,397.05,394.28,0.0,,
call,1270.0,206.71,150,386.5,393.4,382.61,0.0,,
call,1280.0,206.71,150,382.85,390.0,389.0,0.0,,
call,1290.0,206.71,150,379.3,386.3,369.28,0.0,,
call,1300.0,206.71,150,376.45,382.3,385.0,0.0,,
call,1320.0,206.71,150,369.0,375.6,371.45,0.0,,
call,1340.0,206.71,150,362.2,368.95,365.23,0.0,,
call,1360.0,206.71,150,355.6,362.35,361.2,0.0,,
call,1380.0,206.71,150,349.15,355.35,349.08,0.0,,
call,1400.0,206.71,150,343.0,348.9,346.75,0.0,,
call,1420.0,206.71,150,336.6,342.85,341.32,0.0,,
call,1440.0,206.71,150,330.6,338.55,335.07,0.0,,
call,1460.0,206.71,150,324.6,331.35,328.0,0.0,,
call,1480.0,206.71,150,318.8,326.35,309.0,0.0,,
call,1500.0,206.71,150,313.6,318.5,318.0,0.0,,
call,1520.0,206.71,150,307.5,314.15,312.57,0.0,,
call,1540.0,206.71,150,301.95,308.45,305.77,0.0,,
call,1560.0,206.71,150,296.7,304.0,297.94,0.0,,
call,1580.0,206.71,150,291.3,298.3,294.32,0.0,,
call,1600.0,206.71,150,286.95,293.1,292.0,0.0,,
call,1620.0,206.71,150,281.3,287.6,289.05,0.0,,
call,1640.0,206.71,150,275.15,284.6,280.0,0.0,,
call,1650.0,206.71,150,274.45,280.0,280.5,0.0,,
call,1660.0,206.71,150,271.35,277.75,219.12,0.0,,
call,1670.0,206.71,150,269.1,276.55,190.46,0.0,,
call,1680.0,206.71,150,266.8,272.55,262.92,0.0,,
call,1690.0,206.71,150,264.45,270.2,259.2,0.0,,
call,1700.0,206.71,150,262.75,268.85,265.62,0.0,,
call,1710.0,206.71,150,259.7,265.6,258.3,0.0,,
call,1720.0,206.71,150,258.65,263.4,262.55,0.0,,
call,1730.0,206.71,150,257.0,261.1,256.21,0.0,,
call,1740.0,206.71,150,254.8,258.8,250.06,0.0,,
call,1750.0,206.71,150,252.65,256.5,259.95,0.0,,
call,1760.0,206.71,150,248.9,256.0,256.85,0.0,,
call,1770.0,206.71,150,248.3,252.6,252.6,0.0,,
call,1780.0,206.71,150,246.15,250.55,247.71,0.0,,
call,1790.0,206.71,150,244.1,248.4,239.0,0.0,,
call,1800.0,206.71,150,242.1,245.9,241.93,0.0,,
call,1810.0,206.71,150,239.6,244.55,116.85,0.0,,
call,1820.0,206.71,150,238.0,242.25,241.55,0.0,,
call,1830.0,206.71,150,235.9,240.2,227.74,0.0,,
call,1840.0,206.71,150,233.9,238.2,234.85,0.0,,
call,1850.0,206.71,150,232.0,235.85,232.0,0.0,,
call,1860.0,206.71,150,229.95,234.3,232.85,0.0,,
call,1870.0,206.71,150,228.05,231.9,235.37,0.0,,
call,1880.0,206.71,150,226.05,230.4,230.0,0.0,,
call,1890.0,206.71,150,224.35,228.5,220.65,0.0,,
call,1900.0,206.71,150,222.35,226.3,224.0,0.0,,
call,1910.0,206.71,150,220.55,224.45,220.97,0.0,,
call,1920.0,206.71,150,218.7,222.65,188.7,0.0,,
call,1930.0,206.71,150,216.8,220.8,181.4,0.0,,
call,1940.0,206.71,150,214.5,219.55,217.0,0.0,,
call,1950.0,206.71,150,213.6,217.25,217.01,0.0,,
call,2000.0,206.71,150,204.75,208.65,206.64,12.937501914062501,,
call,2050.0,206.71,150,196.5,200.85,198.83,7.6833500051879895,,
call,2100.0,206.71,150,188.9,192.6,186.4,6.878785581207276,,
call,2120.0,206.71,150,185.5,189.7,190.0,6.65503097808838,,
call,2130.0,206.71,150,184.0,188.15,186.65,6.55786313079834,,
call,2150.0,206.71,150,181.25,185.1,147.0,6.389162169799805,,
call,2170.0,206.71,150,178.15,182.35,150.36,6.235842048950195,,
call,2180.0,206.71,150,176.8,180.95,170.5,6.168825531158446,,
call,2200.0,206.71,150,174.35,178.1,176.05,6.04718261680603,,
call,2210.0,206.71,150,172.6,176.7,173.55,5.978518151855469,,
call,2220.0,206.71,150,171.25,175.35,184.7,5.9222438081359865,,
call,2230.0,206.71,150,170.15,174.0,137.8,5.872927463531495,,
call,2240.0,206.71,150,168.55,172.65,125.0,5.814944137573242,,
call,2250.0,206.71,150,167.55,171.1,166.86,5.766665389328003,,
call,2260.0,206.71,150,165.95,170.0,170.5,5.716860764083862,,
call,2270.0,206.71,150,164.7,168.7,162.3,5.671267559356689,,
call,2280.0,206.71,150,163.4,167.35,165.0,5.624941933670044,,
call,2300.0,206.71,150,161.15,164.7,163.7,5.542727680969238,,
call,2350.0,206.71,150,155.05,158.6,154.05,5.3528475472259505,,
call,2400.0,206.71,150,149.15,152.75,151.0,5.186710059585572,,
call,2450.0,206.71,150,143.6,147.2,145.12,5.042117955169677,,
call,2500.0,206.71,150,138.55,140.8,139.77,4.902286586990357,,
put,0.5,206.71,150,0.0,0.01,0.01,3.1250021875,,
put,1.0,206.71,150,0.0,0.01,0.01,2.68750328125,,
put,1.5,206.71,150,0.0,0.14,0.01,3.2343769140624996,,
put,2.0,206.71,150,0.0,0.0,0.07,0.500005,,
put,2.5,206.71,150,0.0,0.01,0.01,2.1250046874999997,,
put,3.0,206.71,150,0.0,0.11,0.01,2.593753515625,,
put,3.5,206.71,150,0.0,0.03,0.01,2.156254609375,,
put,4.0,206.71,150,0.0,0.01,0.01,1.875000625,,
put,4.5,206.71,150,0.0,0.02,0.02,1.9375003125,,
put,5.0,206.71,150,0.0,0.01,0.01,1.78125109375,,
put,6.0,206.71,150,0.0,0.11,0.1,2.1015672460937496,,
put,7.0,206.71,150,0.0,0.03,0.01,1.765626171875,,
put,8.0,206.71,150,0.0,0.02,0.01,1.625001875,,
put,9.0,206.71,150,0.0,0.11,0.02,1.8359383203124997,,
