type,strike,spot,t_days,bid,ask,last,yahoo_iv,bar_iv,bar_delta
call,415.0,742.09,151,332.43,335.44,343.42,0.6156044299316408,,
call,420.0,742.09,151,327.56,330.57,338.3,0.6076089044189454,,
call,425.0,742.09,151,322.69,325.71,333.5,0.599735447998047,,
call,430.0,742.09,151,317.8,320.85,328.48,0.5916788879394532,,
call,435.0,742.09,151,310.6,314.05,292.88,0.5394027993774416,,
call,440.0,742.09,151,308.12,311.13,312.36,0.5766033551025391,,
call,445.0,742.09,151,303.25,306.27,305.69,0.5687909332275392,,
call,450.0,742.09,151,298.4,301.42,302.64,0.561253166809082,,
call,455.0,742.09,151,0.0,0.0,312.43,1.0000000000000003e-05,,
call,460.0,742.09,151,288.69,291.72,300.25,0.5461165994262697,,
call,465.0,742.09,151,283.84,286.87,295.4,0.5386093502807618,,
call,470.0,742.09,151,0.0,0.0,299.27,1.0000000000000003e-05,,
call,475.0,742.09,151,274.15,277.19,275.77,0.5238084729003907,,
call,480.0,742.09,151,269.31,272.35,282.05,0.5164538101196289,,
call,485.0,742.09,151,264.43,267.51,271.14,0.508793974609375,,
call,490.0,742.09,151,259.61,262.68,263.89,0.5016529327392578,,
call,495.0,742.09,151,254.78,257.85,259.88,0.5161791546630858,,
call,500.0,742.09,151,249.94,253.03,251.3,0.5086413882446289,,
call,505.0,742.09,151,245.15,248.21,257.5,0.5010883631896974,,
call,510.0,742.09,151,240.35,243.39,244.33,0.4935353381347657,,
call,515.0,742.09,151,235.5,238.58,240.65,0.48608912353515626,,
call,520.0,742.09,151,230.74,233.78,232.68,0.47878023666381836,,
call,525.0,742.09,151,225.87,228.98,238.89,0.4714408325195312,,
call,530.0,742.09,151,221.12,224.19,234.4,0.464223497467041,,
call,535.0,742.09,151,216.33,219.4,223.94,0.4569756451416016,,
call,540.0,742.09,151,211.52,214.62,217.24,0.44980408599853516,,
call,545.0,742.09,151,206.77,209.85,209.03,0.44275459594726563,,
call,550.0,742.09,151,201.96,205.09,213.3,0.43575088180541993,,
call,555.0,742.09,151,197.17,200.33,197.61,0.428716650390625,,
call,560.0,742.09,151,192.44,195.59,194.55,0.42188078125,,
call,565.0,742.09,151,187.72,190.86,201.06,0.4150754293823242,,
call,570.0,742.09,151,182.97,186.13,194.04,0.40823956024169916,,
call,575.0,742.09,151,178.22,181.42,190.39,0.4015257601928711,,
call,580.0,742.09,151,173.53,176.72,183.2,0.3948729946899414,,
call,585.0,742.09,151,168.85,172.03,178.51,0.38825074645996094,,
call,590.0,742.09,151,164.16,167.36,167.64,0.38173530868530264,,
call,595.0,742.09,151,159.4,162.7,164.41,0.37525038818359374,,
call,600.0,742.09,151,154.75,158.06,160.0,0.3688570195007324,,
call,605.0,742.09,151,150.09,153.43,160.34,0.36246365081787113,,
call,610.0,742.09,151,145.49,148.81,156.92,0.35605502349853513,,
call,615.0,742.09,151,140.84,144.22,146.65,0.34981424118041987,,
call,620.0,742.09,151,136.28,139.64,137.89,0.34355820022583,,
call,625.0,742.09,151,131.7,135.09,133.95,0.33742422836303715,,
call,630.0,742.09,151,127.14,130.56,137.7,0.33132077377319336,,
call,635.0,742.09,151,122.59,126.05,136.48,0.3252478364562988,,
call,640.0,742.09,151,118.17,121.56,131.45,0.3191901577758788,,
call,645.0,742.09,151,113.61,117.1,117.37,0.31320877227783206,,
call,650.0,742.09,151,109.38,112.66,113.05,0.3072273867797851,,
call,655.0,742.09,151,104.75,108.26,116.96,0.3013680703735352,,
call,660.0,742.09,151,100.37,103.88,104.47,0.2954629780578613,,
call,665.0,742.09,151,96.02,99.53,101.6,0.28958840301513666,,
call,670.0,742.09,151,91.75,95.0,97.98,0.2823710679626465,,
call,675.0,742.09,151,87.47,90.94,91.24,0.2779918392944336,,
call,680.0,742.09,151,83.27,86.7,85.44,0.2722240747070312,,
call,685.0,742.09,151,79.04,82.51,82.6,0.26654786193847657,,
call,690.0,742.09,151,74.84,78.35,80.76,0.26081061462402344,,
call,695.0,742.09,151,70.77,74.24,79.96,0.2551191432189942,,
call,700.0,742.09,151,66.72,70.19,68.39,0.24951922363281248,,
call,705.0,742.09,151,62.73,66.2,63.97,0.2439650799560547,,
call,710.0,742.09,151,58.8,62.27,62.3,0.23845671218872067,,
call,715.0,742.09,151,54.94,58.41,57.14,0.23300937896728519,,
call,720.0,742.09,151,52.27,53.53,53.61,0.22164169479370116,,
call,725.0,742.09,151,48.59,49.82,49.85,0.216354577255249,,
call,730.0,742.09,151,44.98,46.19,45.72,0.21109797698974608,,
call,735.0,742.09,151,41.51,42.68,43.6,0.20603973899841307,,
call,740.0,742.09,151,38.13,39.27,41.56,0.20104253555297852,,
call,745.0,742.09,151,34.88,36.0,35.99,0.1962742116546631,,
call,750.0,742.09,151,32.24,32.32,32.29,0.18882036773681643,,
call,755.0,742.09,151,29.23,29.31,29.37,0.18430381134033202,,
call,760.0,742.09,151,26.37,26.44,26.5,0.1798940653991699,,
call,765.0,742.09,151,23.66,23.74,25.09,0.17574371627807617,,
call,770.0,742.09,151,21.12,21.19,21.38,0.17170017761230472,,
call,775.0,742.09,151,18.75,18.81,18.75,0.16785500122070315,,
call,780.0,742.09,151,16.55,16.62,16.77,0.16429973892211913,,
call,785.0,742.09,151,14.53,14.59,14.7,0.16086654571533204,,
call,790.0,742.09,151,12.69,12.75,12.75,0.1577308959197998,,
call,795.0,742.09,151,11.03,11.09,11.18,0.15485464294433599,,
call,800.0,742.09,151,9.54,9.59,9.6,0.1521538642883301,,
call,805.0,742.09,151,8.21,8.26,8.27,0.14972774108886722,,
call,810.0,742.09,151,7.04,7.08,7.91,0.14748472152709963,,
call,815.0,742.09,151,6.0,6.05,6.24,0.145516357421875,,
call,820.0,742.09,151,5.1,5.14,5.15,0.14365480377197265,,
call,825.0,742.09,151,4.32,4.36,4.78,0.14206790557861326,,
call,830.0,742.09,151,3.64,3.67,3.78,0.14046574874877932,,
call,835.0,742.09,151,3.06,3.09,3.65,0.13916876464843753,,
call,840.0,742.09,151,2.56,2.6,3.04,0.13810066009521482,,
call,845.0,742.09,151,2.14,2.17,2.24,0.13697152099609378,,
call,850.0,742.09,151,1.79,1.82,1.85,0.13620858917236328,,
call,855.0,742.09,151,1.5,1.52,1.85,0.13547617462158207,,
call,860.0,742.09,151,1.25,1.28,1.46,0.13510996734619146,,
call,865.0,742.09,151,1.05,1.07,1.06,0.13465220825195315,,
call,870.0,742.09,151,0.88,0.9,1.02,0.13446910461425782,,
call,875.0,742.09,151,0.74,0.76,0.82,0.1344080700683594,,
call,880.0,742.09,151,0.63,0.64,0.81,0.1344080700683594,,
call,885.0,742.09,151,0.53,0.55,0.81,0.13483531188964848,,
call,890.0,742.09,151,0.46,0.47,0.5,0.13520151916503909,,
call,895.0,742.09,151,0.39,0.41,0.57,0.13599496826171875,,
call,900.0,742.09,151,0.34,0.36,0.34,0.1368494519042969,,
call,905.0,742.09,151,0.3,0.32,0.39,0.13794807373046875,,
call,910.0,742.09,151,0.27,0.28,0.29,0.13868048828125001,,
call,915.0,742.09,151,0.24,0.25,0.3,0.13990117919921874,,
call,920.0,742.09,151,0.21,0.23,0.36,0.14148807739257813,,
call,925.0,742.09,151,0.19,0.2,0.31,0.1420984228515625,,
call,930.0,742.09,151,0.17,0.19,0.19,0.14429566650390624,,
call,935.0,742.09,151,0.16,0.17,0.28,0.14527221923828126,,
call,940.0,742.09,151,0.14,0.16,0.16,0.14722532470703126,,
call,945.0,742.09,151,0.13,0.14,0.15,0.14783567016601565,,
call,950.0,742.09,151,0.12,0.13,0.14,0.149422568359375,,
call,955.0,742.09,151,0.11,0.12,0.14,0.15088739746093754,,
call,960.0,742.09,151,0.1,0.12,0.19,0.15357291748046875,,
call,965.0,742.09,151,0.1,0.11,0.15,0.15479360839843753,,
call,970.0,742.09,151,0.09,0.1,0.25,0.15601429931640626,,
call,975.0,742.09,151,0.08,0.1,0.13,0.15869981933593752,,
call,980.0,742.09,151,0.08,0.09,0.11,0.1596763720703125,,
call,985.0,742.09,151,0.07,0.09,0.12,0.16211775390625,,
call,990.0,742.09,151,0.07,0.08,0.12,0.1626060302734375,,
call,995.0,742.09,151,0.07,0.08,0.08,0.16529155029296877,,
call,1000.0,742.09,151,0.06,0.08,0.08,0.16797707031250003,,
put,150.0,742.09,151,0.06,0.07,0.07,0.8281267187499999,,
put,200.0,742.09,151,0.13,0.14,0.14,0.72851833984375,,
put,210.0,742.09,151,0.15,0.16,0.15,0.711916943359375,,
put,220.0,742.09,151,0.18,0.19,0.19,0.6987334814453126,,
put,230.0,742.09,151,0.2,0.21,0.21,0.6811555322265627,,
put,240.0,742.09,151,0.22,0.24,0.2,0.6655306884765627,,
put,245.0,742.09,151,0.24,0.25,0.23,0.65820654296875,,
put,250.0,742.09,151,0.25,0.27,0.23,0.6508823974609376,,
put,255.0,742.09,151,0.27,0.28,0.26,0.6435582519531251,,
put,260.0,742.09,151,0.28,0.3,0.27,0.6362341064453125,,
put,265.0,742.09,151,0.3,0.31,0.3,0.6284216845703126,,
put,270.0,742.09,151,0.32,0.33,0.28,0.622074091796875,,
put,275.0,742.09,151,0.33,0.35,0.29,0.6147499462890625,,
put,280.0,742.09,151,0.35,0.36,0.37,0.6069375244140626,,
put,285.0,742.09,151,0.37,0.38,0.38,0.6005899316406251,,
put,290.0,742.09,151,0.39,0.4,0.5,0.5937540625000001,,
put,295.0,742.09,151,0.41,0.42,0.42,0.586918193359375,,
put,300.0,742.09,151,0.43,0.44,0.46,0.5800823242187501,,
put,305.0,742.09,151,0.45,0.47,0.4,0.5742230078125,,
put,310.0,742.09,151,0.48,0.49,0.5,0.5678754150390625,,
put,315.0,742.09,151,0.5,0.51,0.47,0.5610395458984375,,
put,320.0,742.09,151,0.52,0.54,0.48,0.5546919531250001,,
put,325.0,742.09,151,0.55,0.56,0.52,0.5483443603515626,,
put,330.0,742.09,151,0.57,0.59,0.51,0.5419967675781252,,
put,335.0,742.09,151,0.6,0.61,0.6,0.5356491748046875,,
put,340.0,742.09,151,0.63,0.64,0.67,0.5295457202148439,,
put,345.0,742.09,151,0.66,0.67,0.61,0.5236864038085938,,
put,350.0,742.09,151,0.69,0.7,0.69,0.51758294921875,,
put,355.0,742.09,151,0.72,0.73,0.71,0.5114794946289063,,
put,360.0,742.09,151,0.75,0.76,0.67,0.5053760400390624,,
put,365.0,742.09,151,0.78,0.79,0.72,0.4996387927246094,,
put,370.0,742.09,151,0.81,0.83,0.78,0.49414568359375005,,
put,375.0,742.09,151,0.85,0.86,0.78,0.48792015991210946,,
put,380.0,742.09,151,0.89,0.9,0.81,0.48242705078125003,,
put,385.0,742.09,151,0.92,0.94,0.86,0.47681187255859375,,
put,390.0,742.09,151,0.96,0.98,0.86,0.47119669433593747,,
put,395.0,742.09,151,1.0,1.02,0.93,0.46545944702148445,,
put,400.0,742.09,151,1.04,1.06,1.03,0.4596001306152344,,
put,405.0,742.09,151,1.09,1.1,1.1,0.45386288330078123,,
put,410.0,742.09,151,1.13,1.15,1.07,0.44861391235351555,,
put,415.0,742.09,151,1.18,1.19,1.13,0.4426325268554688,,
put,420.0,742.09,151,1.23,1.24,1.21,0.43726148681640625,,
put,425.0,742.09,151,1.28,1.29,1.2,0.4317683776855469,,
put,430.0,742.09,151,1.33,1.34,1.25,0.42627526855468756,,
put,435.0,742.09,151,1.38,1.4,1.18,0.42127043579101564,,
put,440.0,742.09,151,1.44,1.45,1.43,0.41565525756835936,,
put,445.0,742.09,151,1.49,1.51,1.48,0.41040628662109374,,
put,450.0,742.09,151,1.55,1.57,1.55,0.40515731567382807,,
put,455.0,742.09,151,1.61,1.63,1.59,0.39978627563476565,,
put,460.0,742.09,151,1.68,1.69,1.61,0.3943542010498047,,
put,465.0,742.09,151,1.74,1.76,1.6,0.3892883337402344,,
put,470.0,742.09,151,1.81,1.83,1.68,0.3841614318847656,,
put,475.0,742.09,151,1.88,1.9,1.88,0.3789124609375,,
put,480.0,742.09,151,1.96,1.98,1.81,0.3739686627197265,,
put,485.0,742.09,151,2.04,2.06,2.09,0.3689638299560547,,
put,490.0,742.09,151,2.12,2.14,2.15,0.363836928100586,,
put,495.0,742.09,151,2.21,2.22,2.18,0.35864899169921877,,
put,500.0,742.09,151,2.29,2.31,2.29,0.35370519348144525,,
put,505.0,742.09,151,2.39,2.41,2.47,0.34894449890136714,,
put,510.0,742.09,151,2.49,2.51,2.53,0.3441227697753906,,
put,515.0,742.09,151,2.59,2.61,2.69,0.3391484542846679,,
put,520.0,742.09,151,2.7,2.72,2.56,0.3343572424316406,,
put,525.0,742.09,151,2.82,2.84,2.75,0.32971861694335935,,
put,530.0,742.09,151,2.94,2.96,2.92,0.3249579223632812,,
put,535.0,742.09,151,3.07,3.09,3.03,0.32034981414794916,,
put,540.0,742.09,151,3.21,3.23,3.07,0.31580274047851553,,
put,545.0,742.09,151,3.35,3.38,3.12,0.3113472186279296,,
put,550.0,742.09,151,3.51,3.53,3.51,0.30676962768554683,,
put,555.0,742.09,151,3.67,3.7,3.75,0.3024361749267578,,
put,560.0,742.09,151,3.84,3.87,3.64,0.29798065307617183,,
put,565.0,742.09,151,4.03,4.05,3.7,0.2935251312255859,,
put,570.0,742.09,151,4.22,4.25,3.96,0.2892832302856445,,
put,575.0,742.09,151,4.43,4.46,4.19,0.28504132934570303,,
put,580.0,742.09,151,4.65,4.68,4.28,0.28079942840576166,,
put,585.0,742.09,151,4.88,4.91,4.86,0.27652701019287107,,
put,590.0,742.09,151,5.13,5.16,5.02,0.27237666107177727,,
put,595.0,742.09,151,5.39,5.42,5.59,0.26819579467773436,,
put,600.0,742.09,151,5.66,5.69,5.32,0.263953893737793,,
put,605.0,742.09,151,5.96,5.99,5.93,0.25989509643554687,,
put,610.0,742.09,151,6.27,6.3,5.78,0.2557600059509278,,
put,615.0,742.09,151,6.6,6.63,6.34,0.25165543273925783,,
put,620.0,742.09,151,6.94,6.98,6.89,0.2475661181640625,,
put,625.0,742.09,151,7.31,7.35,6.96,0.2434768035888672,,
put,630.0,742.09,151,7.71,7.74,7.25,0.23937223037719724,,
put,635.0,742.09,151,8.12,8.16,8.02,0.23532869171142579,,
put,640.0,742.09,151,8.56,8.6,8.41,0.2312393771362305,,
put,645.0,742.09,151,9.03,9.07,8.64,0.22718057983398435,,
put,650.0,742.09,151,9.52,9.56,9.11,0.2230302307128906,,
put,655.0,742.09,151,10.04,10.08,9.95,0.21889514022827145,,
put,660.0,742.09,151,10.6,10.64,10.38,0.21480582565307615,,
put,665.0,742.09,151,11.18,11.23,10.91,0.2106554765319824,,
put,670.0,742.09,151,11.81,11.86,11.73,0.20653564468383784,,
put,675.0,742.09,151,12.47,12.52,11.89,0.2023166316986084,,
put,680.0,742.09,151,13.17,13.22,13.09,0.1980671014404297,,
put,685.0,742.09,151,13.92,13.97,13.96,0.1938404591369629,,
put,690.0,742.09,151,14.72,14.77,14.19,0.1895832995605469,,
put,695.0,742.09,151,15.57,15.62,14.67,0.1852879933929443,,
put,700.0,742.09,151,16.47,16.53,16.42,0.18098505790710448,,
put,705.0,742.09,151,17.45,17.51,17.43,0.17670501037597658,,
put,710.0,742.09,151,18.49,18.55,18.0,0.1723410403442383,,
put,715.0,742.09,151,19.6,19.67,18.62,0.16797707031250003,,
put,720.0,742.09,151,20.81,20.88,20.79,0.16364361755371098,,
put,725.0,742.09,151,22.11,22.18,22.03,0.15927964752197266,,
put,730.0,742.09,151,23.51,23.58,23.27,0.15490041885375982,,
put,735.0,742.09,151,25.03,25.11,24.97,0.15060511268615726,,
put,740.0,742.09,151,26.67,26.75,26.57,0.14624114265441893,,
put,745.0,742.09,151,28.44,28.53,28.33,0.14191531921386719,,
put,750.0,742.09,151,30.36,30.46,30.12,0.13761238372802737,,
put,755.0,742.09,151,32.44,32.55,32.41,0.1333094482421875,,
put,760.0,742.09,151,34.69,34.8,32.18,0.12896073684692383,,
put,765.0,742.09,151,36.38,37.92,34.6,0.12841905525207517,,
put,770.0,742.09,151,38.9,40.68,39.11,0.12496297409057616,,
put,775.0,742.09,151,40.82,42.82,41.2,0.11663175857543945,,
put,780.0,742.09,151,43.85,46.72,43.48,0.11776089767456055,,
put,785.0,742.09,151,47.09,50.4,45.75,0.11663175857543945,,
put,790.0,742.09,151,50.55,53.91,50.88,0.11319856536865235,,
put,795.0,742.09,151,54.24,57.4,52.47,0.10801062896728515,,
put,800.0,742.09,151,58.18,61.69,58.27,0.10802588760375975,,
put,805.0,742.09,151,62.38,65.89,70.42,0.10614907531738281,,
put,810.0,742.09,151,66.87,70.23,74.12,0.10440959075927733,,
put,815.0,742.09,151,71.58,74.45,74.05,0.09937424072265624,,
put,820.0,742.09,151,76.49,79.25,66.92,0.10111372528076171,,
put,825.0,742.09,151,0.0,0.0,81.68,1.0000000000000003e-05,,
put,830.0,742.09,151,86.44,89.29,82.0,0.11115390808105467,,
put,835.0,742.09,151,91.44,94.37,91.03,0.11713529357910156,,
put,840.0,742.09,151,96.44,99.38,106.73,0.12186547088623048,,
put,850.0,742.09,151,0.0,0.0,95.3,1.0000000000000003e-05,,
put,855.0,742.09,151,268.0,272.78,287.08,1.0414629225921632,,
put,860.0,742.09,151,106.48,109.73,111.85,1.0000000000000003e-05,,
put,865.0,742.09,151,0.0,0.0,113.4,1.0000000000000003e-05,,
put,870.0,742.09,151,186.55,190.43,180.77,0.5516173378753662,,
put,875.0,742.09,151,277.0,281.86,297.0,1.0139056873321532,,
put,900.0,742.09,151,156.44,159.6,154.46,0.17707121765136719,,
put,910.0,742.09,151,242.52,247.5,252.32,0.6968719277954102,,
put,925.0,742.09,151,230.21,235.46,253.05,0.5657544645690917,,
put,930.0,742.09,151,176.39,179.69,191.5,1.0000000000000003e-05,,
put,935.0,742.09,151,241.25,245.25,247.55,0.5804027555847169,,
put,1000.0,742.09,151,256.44,259.56,251.57,0.24933611999511718,,
