type,strike,spot,t_days,bid,ask,last,yahoo_iv,bar_iv,bar_delta
call,300.0,119.85,151,2.0,2.15,2.2,0.8612074426269531,,
call,305.0,119.85,151,1.85,2.05,2.05,0.8615736499023439,,
call,310.0,119.85,151,1.8,2.0,2.65,0.8679212426757812,,
call,315.0,119.85,151,1.7,1.9,3.16,0.8692640026855469,,
call,320.0,119.85,151,1.65,1.85,1.85,0.8747571118164061,,
call,325.0,119.85,151,1.6,1.8,1.77,0.8801281518554687,,
call,330.0,119.85,151,1.55,1.75,1.8,0.8850109155273438,,
call,335.0,119.85,151,1.45,1.7,2.65,0.8869640209960936,,
call,340.0,119.85,151,1.4,1.65,3.8,0.8911143701171874,,
call,345.0,119.85,151,1.35,1.6,2.16,0.8950205810546874,,
call,350.0,119.85,151,1.35,1.55,1.5,0.9011240356445311,,
call,355.0,119.85,151,1.3,1.5,2.0,0.9045419702148438,,
call,360.0,119.85,151,1.25,1.45,1.4,0.9074716284179687,,
call,365.0,119.85,151,1.2,1.4,1.83,0.9099130102539061,,
call,370.0,119.85,151,1.2,1.35,2.2,0.9152840502929689,,
call,375.0,119.85,151,1.15,1.35,2.72,0.9204109521484375,,
call,380.0,119.85,151,1.1,1.3,1.45,0.9221199194335938,,
call,385.0,119.85,151,1.1,1.25,2.5,0.9267585449218749,,
call,390.0,119.85,151,1.05,1.25,1.88,0.9311530322265625,,
call,395.0,119.85,151,1.05,1.2,1.9,0.9355475195312499,,
call,400.0,119.85,151,1.0,1.2,1.2,0.93945373046875,,
call,405.0,119.85,151,0.95,1.15,2.26,0.9399420068359375,,
call,410.0,119.85,151,0.95,1.15,1.15,0.9470220141601562,,
call,415.0,119.85,151,0.95,1.1,1.11,0.9504399487304687,,
call,420.0,119.85,151,0.9,1.1,1.13,0.9538578833007811,,
call,425.0,119.85,151,0.85,1.05,1.1,0.9531254687499999,,
call,430.0,119.85,151,0.9,1.05,1.12,0.9636234106445312,,
call,435.0,119.85,151,0.8,1.0,1.1,0.958740646972656,,
call,440.0,119.85,151,0.85,1.0,1.25,0.9692385888671875,,
call,445.0,119.85,151,0.85,1.0,1.05,0.975586181640625,,
call,450.0,119.85,151,0.85,0.95,0.95,0.9780275634765626,,
put,5.0,119.85,151,0.0,0.05,0.03,1.8125009374999999,,
put,10.0,119.85,151,0.0,0.3,0.02,1.7265638671875,,
put,15.0,119.85,151,0.0,0.45,0.1,1.517580537109375,,
put,20.0,119.85,151,0.05,0.1,0.07,1.12891060546875,,
put,25.0,119.85,151,0.1,0.15,0.11,1.0546922265625,,
put,30.0,119.85,151,0.15,0.25,0.17,0.9960937890625,,
put,35.0,119.85,151,0.2,0.35,0.25,0.93164130859375,,
put,40.0,119.85,151,0.4,0.5,0.45,0.9057626611328125,,
put,45.0,119.85,151,0.6,0.75,0.65,0.877930908203125,,
put,50.0,119.85,151,0.9,1.0,0.99,0.8481460498046874,,
put,55.0,119.85,151,1.3,1.5,1.4,0.8359391406249999,,
put,60.0,119.85,151,1.9,2.0,1.9,0.8212908496093749,,
put,65.0,119.85,151,2.55,2.7,2.55,0.8071308349609375,,
put,70.0,119.85,151,3.4,3.6,3.46,0.7980977221679688,,
put,75.0,119.85,151,4.5,4.6,4.5,0.790041162109375,,
put,80.0,119.85,151,5.7,5.9,5.73,0.7835715002441408,,
put,85.0,119.85,151,7.1,7.4,7.11,0.7779563220214845,,
put,90.0,119.85,151,8.8,9.0,8.8,0.7728294201660157,,
put,95.0,119.85,151,10.6,10.8,10.6,0.7659935510253908,,
put,100.0,119.85,151,12.7,12.9,12.83,0.7637352728271485,,
put,105.0,119.85,151,14.9,15.1,15.0,0.7579980255126955,,
put,110.0,119.85,151,17.3,17.6,17.5,0.7547631945800781,,
put,115.0,119.85,151,19.9,20.3,19.9,0.7522607781982422,,
put,120.0,119.85,151,22.7,23.0,22.87,0.7473169799804689,,
put,125.0,119.85,151,25.7,26.0,25.8,0.7453028399658204,,
put,130.0,119.85,151,28.7,29.1,28.75,0.7398097308349607,,
put,135.0,119.85,151,32.0,32.4,31.7,0.7376735217285155,,
put,140.0,119.85,151,35.1,35.8,34.95,0.7294338580322266,,
put,145.0,119.85,151,38.5,39.4,38.34,0.7249783361816406,,
put,150.0,119.85,151,41.9,43.0,42.6,0.7164334997558592,,
put,155.0,119.85,151,45.6,47.0,45.45,0.715701085205078,,
put,160.0,119.85,151,49.5,50.9,49.55,0.7130765997314454,,
put,165.0,119.85,151,53.5,55.0,52.9,0.7124052197265626,,
put,170.0,119.85,151,57.6,59.5,57.82,0.717776259765625,,
put,175.0,119.85,151,61.3,63.2,60.3,0.6970855487060548,,
put,180.0,119.85,151,65.6,67.5,66.9,0.6961700305175782,,
put,185.0,119.85,151,70.1,71.9,70.3,0.6988555505371095,,
put,190.0,119.85,151,74.3,76.4,74.5,0.6947052014160158,,
put,195.0,119.85,151,77.8,80.9,69.09,0.6704134521484376,,
put,200.0,119.85,151,82.0,85.8,84.48,0.669070692138672,,
put,205.0,119.85,151,87.0,90.8,78.4,0.689700368652344,,
put,210.0,119.85,151,92.0,95.0,82.72,0.6875031250000001,,
put,215.0,119.85,151,95.7,100.0,95.1,0.6676058630371096,,
put,220.0,119.85,151,100.7,104.1,100.25,0.6555210229492189,,
put,225.0,119.85,151,105.2,108.9,104.63,0.6467320483398438,,
put,230.0,119.85,151,110.2,113.9,91.63,0.6628451684570313,,
put,235.0,119.85,151,115.2,118.9,86.77,0.6783479431152344,,
put,240.0,119.85,151,120.2,123.9,106.75,0.69336244140625,,
put,245.0,119.85,151,124.2,128.9,93.8,0.6647982739257814,,
put,250.0,119.85,151,129.2,133.9,121.0,0.6787141503906251,,
put,255.0,119.85,151,134.2,138.9,119.57,0.6921417504882813,,
put,260.0,119.85,151,139.2,143.5,124.0,0.6848176049804688,,
put,265.0,119.85,151,144.2,148.5,130.8,0.6975127905273439,,
put,270.0,119.85,151,149.2,153.3,99.8,0.6987334814453126,,
put,275.0,119.85,151,154.2,158.3,138.46,0.7104521142578125,,
put,280.0,119.85,151,159.2,162.0,127.05,0.6264685791015626,,
put,285.0,119.85,151,164.2,167.1,126.0,0.64648791015625,,
put,290.0,119.85,151,169.2,171.8,152.75,0.6250037500000001,,
put,295.0,119.85,151,174.2,176.8,120.46,0.6347692773437501,,
put,300.0,119.85,151,179.2,181.7,175.16,0.6313513427734375,,
put,305.0,119.85,151,181.6,186.9,126.7,0.8447281152343749,,
put,310.0,119.85,151,186.7,192.6,128.5,0.9147957739257813,,
put,315.0,119.85,151,191.6,197.0,131.9,0.87500125,,
put,325.0,119.85,151,201.4,207.6,135.6,0.9465337377929688,,
put,330.0,119.85,151,207.5,212.3,142.21,0.9321295849609376,,
put,335.0,119.85,151,211.3,217.5,146.31,0.958740646972656,,
put,340.0,119.85,151,216.3,224.1,150.5,0.585941640625,,
put,345.0,119.85,151,221.3,227.4,204.0,0.9697268652343749,,
put,350.0,119.85,151,226.3,232.2,194.18,0.961792374267578,,
put,355.0,119.85,151,231.2,236.6,162.7,0.9116219775390625,,
put,365.0,119.85,151,241.2,246.6,228.6,0.9289557885742188,,
put,380.0,119.85,151,256.1,263.9,232.89,1.1455120849609375,,
put,400.0,119.85,151,276.2,283.6,210.9,1.1591838916015624,,
